Abiotrophia,Acetitomaculum,Acidaminobacter,Actinobaculum,Actinotignum,Aggregatibacter,Akkermansia,Alkalibacter,Alloprevotella,Alloscardovia,Anaeroglobus,Anaeroplasma,Anaerosolibacter,Anaerostipes,Anaerovorax,Arcobacter,Arthrobacter,Azorhizophilus,Bavariicoccus,Bifidobacterium,Brachyspira,Bulleidia,Butyrivibrio,Carnobacterium,Catabacter,Cedecea,Christensenella,Cloacibacterium,Clostridium.XI,Clostridium.XlVb,Coriobacterium,Cosenzaea,Cronobacter,Desulfohalobium,Dysgonomonas,Erwinia,Erysipelothrix,Erysipelotrichaceae_incertae_sedis,Facklamia,Falsiporphyromonas,Finegoldia,Fusicatenibacter,Gardnerella,Geopsychrobacter,Haemophilus,Herbaspirillum,Howardella,Hungatella,Intestinibacter,Kandleria,Lactococcus,Lawsonia,Leclercia,Lelliottia,Mangrovibacter,Mangrovibacterium,Melissococcus,Meniscus,Mesorhizobium,Methanobrevibacter,Methanosphaera,Methylobacterium,Mobiluncus,Moellerella,Natranaerovirga,Neisseria,Obesumbacterium,Odoribacter,Oscillibacter,Parabacteroides,Parvimonas,Pelomonas,Pelospora,Peptostreptococcus,Pilibacter,Piscinibacter,Plesiomonas,Porphyromonas,Propionispora,Providencia,Pseudomonas,Pseudoramibacter,Pseudoxanthomonas,Puniceicoccus,Ralstonia,Renibacterium,Romboutsia,Rosenbergiella,Rothia,Samsonia,Schwartzia,Sharpea,Sphingomonas,Sporacetigenium,Subdoligranulum,Sutterella,Tepidimicrobium,Terrisporobacter,Varibaculum,Victivallis
0,0.001036652,0,0,0,0,0.034252235,0,0.002401704,0,0.000581672,0.007770842,0,0.008225801,0.005677754,0,0,0.000520663,0,0.229723494,0,0,0.066466773,0,0.000945751,0,0.003857737,0,0,0.004403739,0.001127735,0,0,0,0,0,0,0,0,0,0,0.038802311,0.000672672,0,0.071471855,0,0.00367572,0.003766719,0,0,0.00058166,0,0.001309689,0,0,0,0.000580929,0,0,0.000672676,0,0,0,0,0.000581634,0.000763615,0,0.058003631,0.312534874,0.134080899,0,0,0,0,0.00067274,0,0,0,0,0,0.001854428,0,0,0,0,0,0.001673697,0,0.001491988,0,0,0,0,0,0.000945675,0.018417971,0,0,0,0.009863832
2.87801533905376e-05,5.96366438458596e-05,0,0,0,0.000621113,0.000266559,0,0.000118739,0,5.96085919088257e-05,0,0,0.00733233,5.96217451927542e-05,0,0,0,0,0.003666406,0,0,0.018064024,0,0,0,5.96114215028937e-05,1.75724531227119e-05,0,0.010554793,3.01174331805678e-05,0,0,0,0,0,0,0.000118783,0,0,0,0.062143787,0,0,0.093629326,0,0,0.000473497,0,0,0.004671583,0,3.0120958939522e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011973861,0.009401802,0.223119182,3.00050256563821e-05,0,0,2.94526976120281e-05,5.94994965193218e-05,0,0,0,0,0,0,0,0,0,0,0,0.004967246,0,0.000503386,0,0.000118714,0,0,2.95639320029564e-05,0.000148308,0.54755334,0,8.91958442591219e-05,0,0
0,0.000760503,0,0.000471073,0,0,0.000587026,0,0.00110743,0,0.000529203,0,0,0.015273984,0.001570011,0,0,0,0,0.008277441,0,0,0.000644849,0,0.00399856,0,0.004518969,0,0,0.008855668,0.003015615,0,0,0,0,0,0,0.000471388,0,0,0.005328519,0.080497954,0,0,0.001570011,0,0.015852204,0.001512186,0.000471381,0,0.005212836,0,0,0,0.000471379,0,0,0.000417812,0,0,0,0,0.000529275,0,0,0,0,0.000644848,0.149191284,0.364407256,0.000644844,0,0,0,0.000587028,0,0,0.00515499,0,0,0,0,0,0,0,0,0.036437083,0.000587091,0,0.000471308,0,0,0,0.000468534,0.00133872,0.305428134,0,0,0,0.000471381
0,0.001622413,0.001442939,0,0,0,0.059351075,0,0.003353668,0.001442948,0,0,0,0.088663151,0.00741318,0,0,0,0.001386766,0.365784648,0,0,0.011054804,0,0.001562714,0,0.004667036,0,0,0.009144444,0.001622359,0,0,0,0,0,0,0.001502972,0,0,0,0.061739024,0.001502963,0,0.003711861,0,0.001443321,0.003353673,0.001741802,0,0.001861199,0,0,0,0,0,0.00150239,0.001386554,0,0.004428244,0,0,0,0,0,0,0,0.031829961,0.058992883,0.191225566,0.001443389,0,0,0,0.00168212,0,0,0,0,0,0,0,0,0,0,0,0.002816369,0,0.001502867,0,0,0,0,0.001394135,0.002159693,0.148899168,0,0.0014433,0,0.002159692
0.000688308,0,0,0,0,0,0,0,0.525323767,0.000641998,0.000664888,0,0,0.00071118,0.000641739,0,0,0,0,0.002701856,0,0.00064178,0.047005972,0,0,0,0,0,0,0.006775797,0,0,0,0,0,0,0,0.000711186,0,0.000641777,0,0.006474881,0.000664905,0,0.024969651,0,0.004669399,0.001174128,0.000734327,0,0,0,0,0,0,0,0.000803436,0.000627189,0,0,0,0,0,0,0,0,0,0.000780622,0.008210936,0.101888449,0.000688136,0,0,0,0.001012082,0,0,0,0,0,0,0,0,0,0,0,0.00087321,0.000780751,0.001220258,0,0,0,0,0,0.00071118,0.29104897,0,0,0,0
0,0.003847325,0,0,0,0,0.003958977,0,0.004070649,0,0,0,0,0.134615008,0,0,0,0,0,0.080789191,0,0,0.024953278,0,0,0,0,0,0,0.003847305,0,0,0,0,0,0,0,0,0,0,0,0.126574638,0,0,0.00775582,0.003631937,0.008984216,0.004852354,0.004293992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024729935,0.301229368,0.371917633,0,0,0,0,0.003847353,0,0,0,0,0,0,0,0,0.003631112,0,0,0.004182307,0,0.004517052,0,0,0,0,0.003634051,0.004182323,0.003958976,0,0.004852345,0,0
0,0.001751262,0,0,0,0,0.002220683,0,0.001751263,0,0,0,0,0.011609089,0,0,0,0,0,0.130841842,0,0,0.012145569,0,0,0,0,0,0,0.003461295,0.001717702,0,0,0,0,0,0,0,0,0,0,0.021601035,0.001851738,0,0.003930715,0,0.001717742,0.002019504,0.001985974,0,0.00171773,0,0.001717715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198954,0.018315093,0.056505787,0,0,0,0,0,0,0,0.001918836,0,0,0,0,0,0,0,0,0.007015469,0,0,0,0,0,0,0.0016919,0.001717734,0.786152562,0.001689582,0.002086557,0,0
0.004352741,0,0,0,0,0,0.005222243,0,0.003652294,0,0,0,0.003481807,0.05109964,0,0,0,0,0,0.041505509,0,0,0.058600508,0,0,0,0,0.003489521,0,0.004175609,0,0,0,0,0,0,0,0,0,0,0,0.096279284,0.003826678,0,0.396139541,0,0.105350143,0.005745574,0.017956272,0.00348571,0.004350056,0.003652716,0,0,0.003827176,0.003639295,0,0,0,0,0,0,0,0,0,0.004001362,0,0,0.024933825,0.068717958,0.003827094,0.003487024,0,0,0.004001167,0,0,0,0,0,0,0,0,0,0,0,0.236353598,0.003652456,0,0,0,0,0,0.003502699,0.003652292,0.003652294,0,0.005571099,0,0
0,0.003222181,0,0.003036811,0,0,0.048384624,0,0.003507468,0,0,0,0,0.018339748,0.004743489,0,0,0.003083298,0,0.054754898,0,0,0.020906872,0,0.003222353,0,0.004173032,0,0,0.031175376,0.003507456,0,0,0,0,0,0,0,0,0,0,0.119218271,0.003127046,0,0.003982863,0,0.003127161,0.00398285,0,0,0.003887767,0,0,0,0,0,0.003125606,0,0,0,0,0,0,0,0,0,0,0.132244056,0.072059225,0.381350303,0,0,0,0,0.003127308,0,0,0.003412332,0,0,0.00436106,0,0,0.003038422,0,0,0.003507461,0,0.003222258,0,0,0,0,0.003036478,0.003412379,0.210588921,0.003036958,0,0,0.003507465
0,0.001134791,0,0,0,0,0.038893505,0,0.001899524,0,0,0,0,0.024267978,0.002473075,0,0,0,0,0.007157067,0,0,0.031724129,0,0,0,0.003046626,0,0,0.023120877,0.0012304,0,0,0,0,0,0,0,0,0,0,0.210384984,0,0,0,0,0.001325968,0.001517157,0,0,0.001612748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046923207,0.175971978,0.4561512,0,0,0,0.001230209,0,0,0,0.001612608,0,0,0,0,0,0,0,0,0.001612751,0,0,0,0,0,0,0,0.00620115,0.001612749,0.001047603,0.001325975,0,0
0,0,0,0,0,0,0.002185971,0,0.002114573,0,0,0,0,0.014038089,0.002114566,0,0,0.00205252,0,0.002471564,0,0,0.097716901,0,0,0,0,0,0.002115003,0.00304275,0.002471378,0,0,0,0,0,0,0,0,0,0,0.564804613,0,0,0.051807794,0.002053265,0.002114608,0.002828567,0.02317707,0,0.002185975,0,0,0,0,0,0.002113771,0,0,0,0,0,0,0,0,0,0,0.031816267,0.009468598,0.216166691,0,0,0,0.002471886,0,0,0,0,0,0,0.002328493,0,0,0,0,0,0.032173227,0,0.002114036,0,0,0,0,0.002071414,0.003042746,0.020963725,0,0.004827685,0,0.002257364
0.001414938,0.001328982,0,0,0,0.001329131,0.001984742,0,0.005755238,0,0.001902783,0,0,0.003460152,0.001656866,0,0,0,0,0.012312621,0,0,0.020509346,0,0,0,0,0,0,0.035509362,0.001902584,0,0,0,0,0,0,0,0,0,0,0.09960778,0,0,0.028624115,0.001258755,0.004935606,0.0026405,0.001492937,0,0.001329005,0.001328981,0,0,0,0,0,0,0,0.001410969,0,0,0,0,0,0,0,0.049033964,0.049689703,0.168132432,0,0,0,0.001821495,0.001329094,0,0,0,0,0,0,0,0,0,0,0,0.071492952,0,0,0,0,0,0,0.001291238,0.001574903,0.48780485,0,0,0,0.005099494
0,0,0,0,0,0,0.244510949,0,0.000984386,0,0,0,0,0.024623784,0.00247883,0,0,0,0,0.025438936,0,0.00105216,0.031416715,0,0.000916449,0,0.008660398,0,0.001052324,0.003090195,0.001052387,0,0,0,0,0,0,0,0,0,0,0.22195842,0,0,0.004177063,0,0.011717199,0.003497766,0.001595751,0,0.001120243,0,0,0,0,0.000857032,0,0,0,0,0,0,0,0,0,0,0,0.000916456,0.140511181,0.290906666,0,0,0,0,0.001120232,0,0,0,0,0,0.000984295,0,0,0,0,0,0,0.000984256,0,0,0,0,0,0,0.002207114,0,0,0.010630352,0,0
0,0.001829,0,0,0,0.001898202,0.003560091,0,0.003075385,0,0,0,0,0.019970825,0,0,0,0,0,0.003906309,0,0,0.059162708,0,0,0,0,0.001766151,0,0.019070659,0.001898117,0,0,0,0,0,0,0,0,0,0,0.003421603,0,0,0.020178558,0,0,0.007368504,0,0,0.001898245,0,0.010138139,0,0.001829757,0,0,0,0,0,0,0,0,0,0,0,0,0.005291181,0.034581228,0.538466978,0,0,0,0,0.002106,0,0,0,0,0,0.00182898,0,0,0,0,0,0.006537538,0,0.001897876,0,0,0,0,0.001786653,0.00203673,0.327827916,0,0,0,0
0,0.000549061,0.000171097,0,0,0,0.395518788,0,0.000411769,0,0,0,0,0.020278635,0.001200958,0,0,0,0,0.023538311,0,0,0.005798812,0,0.000205867,0,0.002196007,0,0,0.012009352,0.000102932,0,0,0,0,0,0,0,0,0,0,0.090756258,0.000102968,0,0.000617644,0,0.00260777,0.001441142,0,0,6.86469665169972e-05,0,0,0,0,0,0,0,0,0.010259418,0,0,0,0,0,0,0,0.045669794,0.223304969,0.077099932,0,0,0,0,3.43491014080384e-05,0,0,0,0,0,0,0,0,0,0,0,0.003637128,0,0,0,0,0,0,0,0.00037746,0.061556425,0,0,0,0.020484506
0.001715006,0,0.00171388,0,0,0.001713925,0.00563659,0,0.005536007,0,0.001915003,0,0,0.006139507,0.003826087,0,0,0,0,0.038728561,0,0,0.030078378,0,0,0,0.002619083,0,0,0.032291216,0.00191496,0,0,0,0,0,0.001527548,0,0,0,0.001814338,0.034604637,0,0,0.109639927,0.00152929,0.012878612,0.003725508,0.001613249,0,0.005536016,0.001613413,0,0,0,0,0,0,0,0.001713825,0,0,0,0,0,0.003222495,0,0.086606305,0.152186746,0.313220926,0.001713712,0,0,0,0.002518485,0,0,0,0,0,0,0,0,0,0,0,0.015996677,0.001713495,0.003825763,0,0,0,0,0.001521434,0.002920836,0.19543765,0,0,0,0
0,0.002712142,0,0,0,0,0.00539117,0,0.003077425,0,0.002224993,0,0,0.032790772,0.002468554,0,0,0,0,0.296070512,0,0,0.036078725,0,0,0,0.018786523,0,0,0.019882514,0.00222498,0,0,0,0,0,0,0,0,0,0,0.112432285,0.002346764,0,0.013184834,0,0.002224998,0.003199205,0.002346769,0,0.003199202,0,0,0,0,0,0,0,0,0,0,0.002108091,0,0,0,0,0,0.002955649,0.209365991,0.30496016,0,0,0,0,0,0.002108947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002468548,0.002346769,0,0,0,0
0,0.00183121,0.001092747,0,0,0,0.180944248,0,0.001585184,0,0,0,0,0.17516244,0.004660615,0,0,0,0,0.265580075,0,0,0.094094111,0,0,0,0.003184406,0,0,0.010196387,0,0,0,0,0,0,0,0.001093117,0,0,0,0.169626667,0.001216171,0,0.004537597,0,0.001093126,0.004291563,0.004045527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001462167,0.090280579,0.010196388,0,0,0,0.001461889,0.001093106,0,0,0,0,0,0,0,0,0,0,0,0.00552173,0,0,0,0,0,0,0,0.003553459,0.001216133,0.000979358,0,0,0
0,0,0,0,0,0,0.087353992,0,0.002711791,0,0,0,0,0.011849301,0.002643104,0,0,0,0,0.000994214,0,0,0.074987437,0,0,0,0.002505673,0,0,0.185324585,0.001337616,0,0,0,0,0,0,0,0,0,0.00120011,0.01803258,0,0,0.000994214,0,0.003124032,0.002780505,0.000994208,0,0.001612553,0,0,0,0,0,0,0,0,0,0,0.000949725,0,0,0.000994503,0,0,0.092300615,0.067842317,0.095735769,0,0,0,0,0.000994205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000994209,0.37879248,0,0.000994211,0,0.001956052
0,0.000778151,0,0,0,0,0.001143825,0,0.398187811,0,0.001143821,0,0,0.01001172,0.002332303,0,0,0,0,0.004435003,0,0.000960744,0.009828878,0,0,0,0.000778149,0,0.001052508,0.028296042,0.001326898,0,0,0,0,0,0,0,0,0,0,0.127488469,0,0,0.035426924,0,0.010743049,0.001509508,0.000869563,0.000762323,0,0.000777101,0,0,0,0.000717229,0,0,0,0,0,0,0,0,0,0,0,0.002149463,0.330078722,0.05645389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003612216,0,0.001052798,0,0,0,0,0,0.000778142,0.002240885,0,0.00077815,0,0
0,0,0,0,0,0,0.459803294,0,0.000195742,0,0,0,0,0.007046062,0,0,0,0,0,0.059451011,0,0,0,0,0,0,4.89516021389784e-05,0,0,0.023144314,0.000146822,0,0,0,0.001957257,0,0,0.000391492,0,0,0.000146836,0.403190291,0,0,0.000195742,0,9.78751541459955e-05,0.021040281,0.008416126,0,0,0,0,0,4.86895563881962e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000293604,0.000489327,0.001957253,9.78195263961682e-05,0,0,4.87622461523381e-05,0,0,0,0.000244681,0,0,0,0,0,0,0,0,0.005235627,0,0,0,0,0,0,0,0.000244672,0.005969583,0,9.78850948866425e-05,0,0
0,0.002926655,0,0,0,0,0.004780174,0,0.003111959,0,0,0,0,0.007375176,0.009506786,0,0,0,0,0.087634877,0,0,0.040276092,0,0.005058152,0,0.004872837,0,0,0.050192704,0.003111819,0,0,0,0,0,0,0.006448256,0,0,0,0.030174121,0.003019202,0,0.005984998,0.00284198,0.003111988,0.004502155,0,0,0.003297323,0,0,0,0,0,0,0,0.002849037,0.005614278,0,0.002844015,0,0,0,0,0,0.003297316,0.189581379,0.264373041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008858014,0,0.003204245,0,0,0,0,0.002854315,0.003668033,0.36242704,0,0,0,0.020350179
0,0.000809011,0,0,0,0,0.001302235,0,0.00467296,0,0.000891176,0,0,0.003110919,0.001384462,0,0,0,0,0,0,0,0.02062225,0,0.0010555,0,0,0,0,0.017087093,0.001959619,0,0,0,0,0,0,0.000726795,0,0,0,0.020375611,0,0,0,0,0.014209706,0.001384444,0,0.000672662,0,0,0.000726782,0,0,0.000666839,0,0,0,0.000726735,0,0,0.000973393,0,0,0,0,0.048081333,0.029501235,0.141803954,0.000891715,0,0,0,0.000726655,0,0,0,0,0,0.000808949,0,0,0,0,0,0,0,0.000890699,0,0,0,0,0,0.000808956,0.717129305,0,0,0,0.00171329
0,0,0,0,0,0,0.000219358,0,0.268030774,0,0,0,0,0.004237632,0.000358329,0,0,0,0,5.4839594187003e-05,0,0,0.039797981,0,0,0,8.89187142317691e-05,0,0,0.035110479,0.000274198,0,0,0,0,0,0,0,0,0,0,0.03128505,0,0,0.000274198,0,5.4839594187003e-05,8.89235685910099e-05,0.000219358,0,0,0,0,0,5.4839594187003e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.030099705,0.058009192,0.037804447,0,0,0,0,0,0,5.4839594187003e-05,0,0,0,0,0,0,0,0,0,0.000274198,0.000109679,0.000109679,0,0,0,0,0,0.000164519,0.419862693,0,0,0,0.043731165
0,0.000899654,0,0,0,0,0.088951466,0,0.001468929,0,0.007511266,0,0,0.020690569,0.02147867,0,0,0,0,0.58494855,0,0,0.00260734,0,0.000812266,0,0.002432208,0,0,0.005672295,0.001206187,0,0,0,0,0,0,0,0,0,0,0.034220149,0,0,0,0,0.000899716,0.001775426,0.003439257,0,0.001906785,0,0,0,0,0,0.000812507,0,0.000789371,0,0,0,0,0,0,0,0,0.000987294,0.033607159,0.208221951,0,0,0,0,0,0,0,0,0,0,0,0.000941759,0,0,0,0,0.009306456,0,0,0,0,0,0,0,0.00116243,0.000899724,0,0.000812152,0,0
0,0.004342162,0,0,0,0,0.004477802,0,0.005834016,0.004477215,0.00427437,0,0.00420858,0.005562772,0.00447779,0,0,0.004209426,0,0.007936147,0,0,0.037094748,0,0,0,0.00508809,0.004213938,0,0.026516277,0.005969612,0,0,0.004209119,0,0,0,0.005155833,0.004209021,0,0,0.043604573,0,0.00421357,0.004545612,0,0.009495815,0.005562788,0,0,0.004409983,0.004342012,0.00427426,0,0,0.004210469,0,0,0.004214093,0,0,0,0,0,0,0,0,0.112839295,0.03838315,0.285553139,0,0,0,0,0,0,0,0,0,0,0.004274295,0,0,0,0,0,0.008071748,0,0,0,0,0,0,0.004226374,0.004409994,0.578020673,0,0,0,0.008953309
0,0.000771616,0,0,0,0,0.011145598,0,0.001989384,0,0,0,0,0.082997068,0.003342529,0,0,0,0,0.028465726,0,0,0.03992227,0,0.002575607,0,0.001718752,0,0,0.00162855,0,0,0,0,0,0,0,0,0,0,0,0.018948676,0,0,0.001267712,0,0,0.001538338,0.001357923,0,0.00108729,0,0,0,0,0,0,0,0,0.002079595,0.000951962,0,0,0,0.000861566,0.000861786,0,0.345009115,0.191924438,0.183038852,0,0,0,0,0.00086182,0,0,0.001042086,0,0,0,0.000771576,0,0.000748025,0,0,0.001989383,0,0,0,0,0,0,0,0.000816678,0.106000364,0,0,0,0
0,0.00114399,0,0,0,0,0.175810535,0,0.001563395,0,0.009741059,0,0,0.013934732,0.002402125,0,0,0.001019121,0,0.042731291,0,0,0.004079598,0,0,0,0.002122553,0,0,0.010929266,0.001842932,0,0,0,0,0,0,0,0,0,0,0.047484121,0,0,0,0,0.001074139,0.001842974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075232262,0.03734941,0.275899546,0.001423598,0,0,0,0.001074152,0,0,0,0,0,0.001492907,0,0,0,0,0,0.009112001,0,0,0,0,0,0,0,0.001423602,0.319863224,0,0,0,0.001074133
0,0.000855944,0.000855568,0,0,0,0.001014244,0,0.014630079,0,0,0.001489207,0,0.162768245,0.006502796,0,0,0,0,0.070465555,0,0,0.004391816,0,0.00096145,0,0.004972328,0,0,0.006661121,0.003283495,0,0,0,0,0,0,0,0,0,0,0.005763954,0,0,0.000803147,0,0.008455463,0.003758529,0.00085592,0,0,0.000855933,0,0,0,0,0,0,0,0.003441874,0,0,0,0,0,0,0,0.046400359,0.419938636,0.239080247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002280824,0,0,0,0,0,0,0.000761737,0.000803148,0.009088751,0,0,0,0.015896668
0,0.000155198,0,0,0,0,0.148824494,0,0.003457279,0,0,0,0,0.021426603,0.001537476,0,0,0,0,0.056981288,0,0,0.03801367,0,0,0,0,0,0,0.003764447,0,0,0,0,0,0,0,0,0,0,0,0.113039432,0,0,0.016819081,0,0.005146673,0.00245897,0.055445449,0,0.0146689,0,0,0,0,0,7.89636556787574e-05,0,0,0,0,0,0,0,0,0,0,0.146290359,0.09123051,0.040240636,0,0,0,0,0.000231999,0,0,0,0,0,0,0,0,0,0,0,0.007834447,0,0,0,0,0,0,5.3451922461646e-05,0.000385598,0.180539582,0,0.051375494,0,0
0,0.001354584,0.0016194,0,0,0,0.002413713,0,0.001751717,0,0,0,0,0.166721199,0.006385712,0,0,0,0,0.001751717,0,0,0.087414041,0,0,0,0.005723707,0,0,0.100918762,0,0,0,0,0,0,0,0.001354682,0,0,0,0.274758995,0,0,0.004796897,0.001242004,0.001354481,0.005194069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132694588,0.053784628,0.122367444,0,0,0,0.001353409,0,0,0,0,0,0,0,0,0,0,0,0,0.063847019,0,0,0,0,0,0,0.001304456,0.001354521,0.002016516,0,0,0,0
0,0,0,0,0,0,0.001876284,0,0.006461159,0,0,0,0,0.005849842,0.004525325,0,0,0,0,0.00197817,0,0,0.010230945,0,0,0,0.019196914,0,0,0.008702655,0.002080031,0,0,0,0,0,0,0,0,0,0,0.108449163,0,0,0.004830983,0,0.004321563,0.013287532,0.002181944,0,0.002080053,0,0.00279321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181807167,0.21349375,0.155826208,0.001978141,0,0,0,0,0,0,0.001876267,0,0,0.001876333,0,0,0.001681794,0,0,0.011147905,0,0.001876005,0,0,0,0,0.001687686,0.002080061,0.30274599,0,0,0,0
0,0.00101981,0,0,0,0,0.019009779,0,0.0015595,0,0.001064774,0,0,0.004078097,0.001109749,0,0,0,0,0.238397574,0,0,0.008170817,0,0.001199709,0,0.001289652,0,0,0.001019799,0,0.001019886,0,0,0,0,0,0.002548927,0,0,0,0.0015595,0,0,0,0,0,0.007091418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000980535,0,0,0,0,0,0.001154725,0.134280571,0.610115518,0.001064695,0,0,0,0.001064761,0,0,0.001109717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002324072,0.001244675,0,0,0,0
0,0.000780788,0,0,0,0,0.001355276,0,0.487805666,0,0.001198593,0,0,0.004645632,0.001720873,0,0,0,0,0.013942192,0,0,0.013628825,0.000832414,0,0,0.003339932,0,0,0.002295376,0,0,0,0,0,0,0,0,0,0,0,0.006839202,0.00078087,0,0.014412243,0.000684513,0.008876096,0.001198591,0.001459729,0,0.000728546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027364755,0.06037277,0.04663684,0,0,0,0,0.000780741,0,0,0,0,0,0.000728797,0,0,0,0,0,0.0113308,0,0,0,0,0,0,0,0.001041908,0.277066207,0,0.000833,0,0.043033113
0,0.004836926,0.004836471,0,0,0,0.00525324,0,0.00535733,0,0,0,0,0.119230844,0.006918676,0,0,0,0.004738157,0.005253241,0,0,0.097580304,0,0,0,0.009416794,0,0,0.115067277,0,0,0,0,0,0,0,0.005044974,0,0.005357332,0,0.408598646,0,0,0.015870334,0,0,0.01097816,0,0,0.005045063,0,0,0,0,0,0.004939551,0,0,0,0,0.004746047,0,0,0,0,0,0.005461418,0.252360851,0.079260617,0,0,0,0,0,0.004739289,0,0,0,0,0,0,0,0.004738614,0,0,0.016598929,0,0,0,0,0,0,0.004759829,0.00514915,0.00525324,0,0,0,0
0,0.001282676,0,0,0,0,0,0,0.002075166,0,0.001370743,0,0,0.012025095,0.002603476,0,0,0,0,0.001370746,0,0,0.001811009,0,0,0,0.003484019,0,0,0.013433936,0,0,0,0,0,0,0,0.001546888,0,0,0,0.002163219,0,0,0,0,0,0.017220175,0.0014588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110819965,0.358599611,0.501420716,0,0,0,0,0,0,0,0.002250926,0,0,0.001546248,0.001369163,0,0,0,0,0,0,0,0,0,0,0,0,0.006653896,0.001899061,0.001213512,0,0,0
0,0.001501692,0.001219053,0,0,0,0.005092271,0,0.003202503,0,0.006037153,0,0,0.015485996,0.002068643,0,0,0.001130499,0,0.156746145,0,0,0.035423046,0,0,0,0.002730078,0,0,0.009438739,0.00254125,0,0,0,0,0,0,0,0,0,0,0.106005877,0.001218436,0,0.024651367,0.001132251,0.001218219,0.002068621,0.00641511,0,0.00140722,0.00150154,0.006226238,0,0.001311858,0,0.001407963,0.001130999,0,0.006698576,0,0,0,0,0.00121801,0,0,0.172809173,0.182352501,0.146068957,0.001407256,0,0,0.001217762,0.00159618,0,0,0.001218205,0,0,0.001217884,0,0,0,0,0,0.015863977,0,0.002068947,0,0,0,0,0.001186313,0.002541085,0.131423256,0,0.009722231,0,0
0,0,0,0,0,0,0,0,0.003999322,0,0,0,0,0.021400964,0,0,0,0.00235946,0,0,0,0,0.002894454,0,0,0,0.003723103,0,0,0.096808077,0,0.00261595,0,0,0,0,0,0.003446925,0,0,0,0.187130886,0,0,0.003170675,0.002365107,0.002618272,0.008695001,0.002618236,0,0.010904736,0,0,0,0.002894179,0,0,0,0,0,0,0,0,0,0,0,0,0.196798465,0.14293624,0.389321391,0,0,0,0,0.002618315,0,0,0.002618237,0,0,0.00289381,0,0,0,0,0,0.002618218,0.002894458,0.003170026,0,0,0,0,0.002358106,0.003999318,0.002894456,0,0,0,0.002618229
0,0.000555019,0,0,0,0,0.091690401,0,0.002780788,0.000554776,0.003104539,0,0,0.006625309,0.002618913,0,0,0,0,0.145230419,0,0,0.000757355,0,0.000635938,0,0.003873434,0,0.000555125,0.002214226,0.002092725,0,0,0,0,0,0,0.000919197,0,0,0,0.158382728,0.001000042,0,0,0,0,0.001526267,0.031837273,0,0.000635952,0,0,0,0.000595532,0,0.000554781,0,0,0.000635948,0,0,0,0,0,0,0,0.094846955,0.06514297,0.205771512,0.000595572,0,0,0.000555103,0.00055504,0,0,0,0,0,0,0,0,0,0,0,0.001890467,0.000636006,0,0,0,0,0,0.00052522,0.001162043,0.196908878,0,0.001445314,0,0
0,0.000905358,0,0,0,0,0.00204118,0,0.000905355,0,0.000766272,0,0,0.135002197,0.000766283,0,0,0,0,0.469398225,0,0,0.00918065,0,0,0,0,0.000751017,0,0.003177004,0.000951785,0,0,0,0,0,0,0,0,0,0,0.134584955,0.001183615,0,0.043858066,0,0.000766264,0.000882168,0.003802867,0,0.000905357,0,0,0,0,0,0.000767016,0,0,0,0,0,0,0,0,0,0,0.000789455,0.003802867,0.055888537,0,0,0,0,0.000812586,0,0,0,0,0,0,0,0,0,0,0,0.00482281,0,0,0,0,0,0,0.000749375,0.00173984,0.156837844,0,0.00099809,0,0
0,0.002433922,0.002619919,0,0,0,0.002803859,0,0.007057663,0,0,0,0,0.155385926,0.006317848,0,0,0,0,0.005393131,0,0,0.083626116,0,0.002803987,0,0.002618915,0,0,0.044047259,0.007057754,0,0,0,0,0,0,0,0,0.003358548,0,0.03258048,0,0,0.020558868,0,0.002433941,0.011681383,0.002803863,0.002409632,0,0.002616738,0,0,0,0.002302873,0.002432241,0,0,0,0,0,0,0,0,0,0,0.048301057,0.096942371,0.087879921,0,0.002254659,0,0,0.003173865,0.002254754,0,0,0,0,0,0,0,0,0,0,0.007982357,0,0.002433915,0,0,0,0,0.002285118,0.003913546,0.467947985,0,0,0,0.002618919
