"Abiotrophia","Acetitomaculum","Acidaminobacter","Actinobaculum","Actinotignum","Aggregatibacter","Akkermansia","Alkalibacter","Alloprevotella","Alloscardovia","Anaeroglobus","Anaeroplasma","Anaerosolibacter","Anaerostipes","Anaerovorax","Arcobacter","Arthrobacter","Azorhizophilus","Bavariicoccus","Bifidobacterium","Brachyspira","Bulleidia","Butyrivibrio","Carnobacterium","Catabacter","Cedecea","Christensenella","Cloacibacterium","Clostridium.XI","Clostridium.XlVb","Coriobacterium","Cosenzaea","Cronobacter","Desulfohalobium","Dysgonomonas","Erwinia","Erysipelothrix","Erysipelotrichaceae_incertae_sedis","Facklamia","Falsiporphyromonas","Finegoldia","Fusicatenibacter","Gardnerella","Geopsychrobacter","Haemophilus","Herbaspirillum","Howardella","Hungatella","Intestinibacter","Kandleria","Lactococcus","Lawsonia","Leclercia","Lelliottia","Mangrovibacter","Mangrovibacterium","Melissococcus","Meniscus","Mesorhizobium","Methanobrevibacter","Methanosphaera","Methylobacterium","Mobiluncus","Moellerella","Natranaerovirga","Neisseria","Obesumbacterium","Odoribacter","Oscillibacter","Parabacteroides","Parvimonas","Pelomonas","Pelospora","Peptostreptococcus","Pilibacter","Piscinibacter","Plesiomonas","Porphyromonas","Propionispora","Providencia","Pseudomonas","Pseudoramibacter","Pseudoxanthomonas","Puniceicoccus","Ralstonia","Renibacterium","Romboutsia","Rosenbergiella","Rothia","Samsonia","Schwartzia","Sharpea","Sphingomonas","Sporacetigenium","Subdoligranulum","Sutterella","Tepidimicrobium","Terrisporobacter","Varibaculum","Victivallis"
0.777496510209858,1.4839753064799,2.6620299612404,0.860058145080061,0.930814409598773,0.792654054263728,1.64913356364262,0.925102389254377,1.63604562165673,0.812710518440454,0.610443479878822,0.904281475065964,0.942369202576765,2.81980473930505,1.61082526345715,0.91078147414001,0.945071759573111,0.892305515321014,0.929878838864965,1.61453595660238,0.943808501175048,0.849478993592519,1.02556791397599,0.930342940552311,3.08889212812768,0.958916597778108,1.48842064756735,0.958916597778109,5.45408464846966,0.573117683921556,2.01591041288949,0.878017155170242,0.880674085456576,0.95891659777811,0.776961613728932,0.915003357800586,0.942828224231832,0.471736176284988,0.95891659777811,0.810086691961112,0.77713167253572,1.17116060267031,1.95484381319659,0.942323011230082,2.07968518023771,27.367075133404,0.441491048230292,2.44478250009415,2.3627398975797,0.835743492778543,0.378800280914028,0.7229860665236,2.23859694735565,0.943180083869023,0.69272749816143,0.883503852056581,0.685809382622873,0.895302323019763,0.958916597778112,3.37912895427177,0.863650596424571,0.958916597778112,0.848600906215144,NA,0.759533191731279,0.810811077707071,0.91257173516812,1.78450031584434,1.3008080806016,1.15473572385137,0.707718422017332,0.920311452070068,0.853977574552564,0.787794005930386,1.57496070744487,0.915442529342532,0.930765230272491,2.79994553109866,0.958916597778112,NA,5.2878892760886,0.824620097388096,0.958916597778111,34.2276506956989,0.958916597778108,0.958916597778111,1.70071764098396,0.705002608502252,0.563998369807679,0.840608038270483,0.845709598508133,0.876683519567576,0.869544260704728,0.782090901361621,1.28056270882968,1.69082367611863,0.931360021436547,4.02437227951141,0.911372069632227,2.81594953186353
0.777496510209858,1.08504642047608,0.660802855534654,0.860058145080061,0.930814409598773,0.792654054263728,1.10741423087852,0.925102389254377,0.789697266885253,0.812710518440454,1.62688697156873,0.904281475065964,0.942369202576765,1.05935726221962,1.12715952343561,0.91078147414001,0.945071759573111,0.892305515321014,0.929878838864965,0.808123607514031,0.943808501175048,0.849478993592519,1.38100503557273,0.930342940552311,0.563586714746197,0.958916597778108,1.60646157069658,0.958916597778109,0.726814642766482,2.0213619320832,0.979522001270569,0.878017155170242,0.880674085456576,0.95891659777811,0.776961613728932,0.915003357800586,0.942828224231832,1.60186655231452,0.95891659777811,0.810086691961112,0.77713167253572,0.905938672298397,0.552517591326004,0.942323011230082,0.772321363512357,0.870005920060573,0.441491048230292,0.581181203267195,0.420818090993508,0.835743492778543,1.63025659381507,0.7229860665236,0.703254780452582,0.943180083869023,0.69272749816143,0.883503852056581,0.685809382622873,0.895302323019763,0.958916597778112,0.624914711614325,0.863650596424571,0.958916597778112,0.848600906215144,NA,0.759533191731279,0.810811077707071,0.91257173516812,1.72991954981352,1.30827342894117,2.16095815468745,0.707718422017332,0.920311452070068,0.853977574552564,0.787794005930386,0.434461426797076,0.915442529342532,0.930765230272491,0.673275327891601,0.958916597778112,NA,0.652691887132304,0.824620097388096,0.958916597778111,0.877457504225874,0.958916597778108,0.958916597778111,1.52674011363953,0.705002608502252,0.563998369807679,0.840608038270483,0.845709598508133,0.876683519567576,0.869544260704728,0.782090901361621,0.79016257089153,0.770278499345561,0.931360021436547,0.609284396645101,0.911372069632227,0.56585600014035
0.777496510209858,1.21617977900476,1.80637730305957,0.860058145080061,0.930814409598773,0.792654054263728,0.428896395100285,0.925102389254377,0.673527188925727,0.812710518440454,1.44581996297877,0.904281475065964,0.942369202576765,1.36353841468684,0.527577780958698,0.91078147414001,0.945071759573111,0.892305515321014,0.929878838864965,0.277752127319791,0.943808501175048,0.849478993592519,1.03577382572728,0.930342940552311,0.563586714746197,0.958916597778108,0.288825774913222,0.958916597778109,0.726814642766482,0.567364874159105,1.02524611525892,0.878017155170242,0.880674085456576,0.95891659777811,0.776961613728932,0.915003357800586,0.942828224231832,1.72826450857549,0.95891659777811,0.810086691961112,0.77713167253572,1.19681305346659,1.59402752048005,0.942323011230082,0.797934800683102,0.870005920060573,0.441491048230292,0.30791870550749,1.48485035794332,0.835743492778543,1.27645409866466,0.7229860665236,0.703254780452582,0.943180083869023,0.69272749816143,0.883503852056581,1.99995328580386,0.895302323019763,0.958916597778112,0.624914711614325,0.863650596424571,0.958916597778112,0.848600906215144,NA,0.759533191731279,0.810811077707071,0.91257173516812,0.3030083885188,0.251946133602491,2.47319185347724,3.18507655568159,0.920311452070068,0.853977574552564,0.787794005930386,0.434461426797076,0.915442529342532,0.930765230272491,2.03088600631328,0.958916597778112,NA,0.652691887132304,0.824620097388096,0.958916597778111,0.877457504225874,0.958916597778108,0.958916597778111,1.5676523920241,0.705002608502252,1.65126457039008,0.840608038270483,0.845709598508133,0.876683519567576,0.869544260704728,0.782090901361621,0.404744085597695,0.384138334925559,0.931360021436547,2.1461287469129,0.911372069632227,0.56585600014035
0.777496510209858,1.48934040557279,0.660802855534654,0.860058145080061,0.930814409598773,0.792654054263728,0.643903969645516,0.925102389254377,0.791140892247675,0.812710518440454,0.610443479878822,20.1749976467921,0.942369202576765,2.83013101825114,0.265770721187254,0.91078147414001,0.945071759573111,0.892305515321014,0.929878838864965,0.553371612600554,0.943808501175048,0.849478993592519,2.03806830499986,0.930342940552311,0.563586714746197,0.958916597778108,0.288825774913222,0.958916597778109,3.78936646244533,1.20315217063946,0.324850390645075,0.878017155170242,0.880674085456576,0.95891659777811,0.776961613728932,0.915003357800586,0.942828224231832,1.71403365444137,0.95891659777811,0.810086691961112,10.1051782453573,2.80007282120566,0.552517591326004,0.942323011230082,0.773310231220367,0.870005920060573,0.441491048230292,6.66059568206931,2.90365697272219,0.835743492778543,0.941284432073823,0.7229860665236,0.703254780452582,0.943180083869023,0.69272749816143,0.883503852056581,0.685809382622873,0.895302323019763,0.958916597778112,0.624914711614325,0.863650596424571,0.958916597778112,0.848600906215144,NA,0.759533191731279,0.810811077707071,0.91257173516812,0.409661161225081,0.600020904294421,0.139996549951858,0.707718422017332,0.920311452070068,0.853977574552564,0.787794005930386,1.31903471976249,0.915442529342532,0.930765230272491,0.673275327891601,0.958916597778112,NA,0.652691887132304,0.824620097388096,0.958916597778111,0.877457504225874,0.958916597778108,0.958916597778111,1.10790092964068,0.705002608502252,1.5849768968215,7.7698502100622,0.845709598508133,0.876683519567576,0.869544260704728,0.782090901361621,1.02953242339912,0.536630549122777,0.931360021436547,0.609284396645101,0.911372069632227,0.56585600014035
0.777496510209858,1.42627273646436,4.31868441789006,0.860058145080061,0.930814409598773,0.792654054263728,2.27336881593834,0.925102389254377,0.912984962195569,0.812710518440454,0.610443479878822,0.904281475065964,0.942369202576765,0.569166860125199,1.76132167176477,116.326165492454,0.945071759573111,0.892305515321014,0.929878838864965,1.46075744630935,0.943808501175048,0.849478993592519,0.283129999000304,0.930342940552311,2.81916701922002,0.958916597778108,1.76478050817599,0.958916597778109,0.726814642766482,1.20594686751525,1.6217434918169,0.878017155170242,0.880674085456576,0.95891659777811,0.776961613728932,0.915003357800586,0.942828224231832,0.471736176284988,0.95891659777811,3.74064101748498,0.77713167253572,0.753510321387578,2.09381144231268,0.942323011230082,1.03174575332074,0.870005920060573,0.987197676056082,2.26233781819672,1.71636496811136,0.835743492778543,1.2262940416212,6.56959126653573,0.703254780452582,0.943180083869023,2.78066317474943,0.883503852056581,0.685809382622873,0.895302323019763,0.958916597778112,0.624914711614325,0.863650596424571,0.958916597778112,0.848600906215144,NA,0.759533191731279,0.810811077707071,0.91257173516812,1.71231293890372,2.17260547581322,1.44091451259645,0.707718422017332,0.920311452070068,0.853977574552564,0.787794005930386,1.51921640688561,0.915442529342532,0.930765230272491,0.673275327891601,0.958916597778112,NA,0.652691887132304,0.824620097388096,0.958916597778111,0.877457504225874,0.958916597778108,0.958916597778111,1.24573933622095,0.705002608502252,0.563998369807679,0.840608038270483,0.845709598508133,0.876683519567576,0.869544260704728,0.782090901361621,0.94703443111192,1.26933931877648,0.931360021436547,0.609284396645101,0.911372069632227,0.56585600014035
6.81677751548577,1.0483243188091,0.660802855534654,0.860058145080061,0.930814409598773,0.792654054263728,1.69730969020681,0.925102389254377,0.764890278281101,0.812710518440454,0.610443479878822,0.904281475065964,0.942369202576765,0.50503220269525,1.21178718600698,0.91078147414001,0.945071759573111,0.892305515321014,401.112037025439,1.91526821393971,0.943808501175048,0.849478993592519,0.651611308234111,0.930342940552311,0.563586714746197,0.958916597778108,1.40566719925992,0.958916597778109,0.726814642766482,1.56212353801396,1.13610983803119,0.878017155170242,0.880674085456576,0.95891659777811,0.776961613728932,0.915003357800586,0.942828224231832,2.38259076544424,0.95891659777811,0.810086691961112,0.77713167253572,1.79701528575112,2.10597789676559,0.942323011230082,0.998143329678674,0.870005920060573,0.991535793038708,1.24223285279247,1.25527015956879,0.835743492778543,1.23225235863685,0.7229860665236,0.703254780452582,0.943180083869023,0.69272749816143,0.883503852056581,2.90305743111199,0.895302323019763,0.958916597778112,0.624914711614325,0.863650596424571,0.958916597778112,0.848600906215144,NA,0.759533191731279,0.810811077707071,0.91257173516812,0.396834720908795,0.757733539594389,1.09748510527258,0.707718422017332,0.920311452070068,0.853977574552564,0.787794005930386,0.434461426797076,0.915442529342532,0.930765230272491,0.673275327891601,0.958916597778112,NA,0.652691887132304,0.824620097388096,0.958916597778111,0.877457504225874,0.958916597778108,0.958916597778111,1.19664618377138,0.705002608502252,0.563998369807679,0.840608038270483,0.845709598508133,0.876683519567576,0.869544260704728,0.782090901361621,1.40919290260122,1.93919024841845,0.931360021436547,0.609284396645101,0.911372069632227,0.56585600014035
4.73521140048404,0.32130540899646,2.46644855401834,0.860058145080061,0.930814409598773,0.792654054263728,2.55683228622758,0.925102389254377,0.588778511097545,0.812710518440454,1.31614034036301,0.904281475065964,0.942369202576765,0.652252536115918,1.34470610982788,0.91078147414001,0.945071759573111,0.892305515321014,0.929878838864965,2.05350580258934,0.943808501175048,0.849478993592519,0.407912546420575,0.930342940552311,1.85405248757629,0.958916597778108,1.54475000180828,0.958916597778109,4.40028138712815,0.233192937764275,1.63090730005721,0.878017155170242,0.880674085456576,0.95891659777811,0.776961613728932,0.915003357800586,0.942828224231832,1.74253344458967,0.95891659777811,0.810086691961112,4.35862834071044,0.331583855464487,2.67065352805305,0.942323011230082,1.12186904716538,0.870005920060573,0.441491048230292,0.497987253235657,1.44669070962852,0.835743492778543,1.58499156047552,0.7229860665236,0.703254780452582,0.943180083869023,2.13823769314021,0.883503852056581,0.685809382622873,0.895302323019763,0.958916597778112,3.06971156590834,0.863650596424571,0.958916597778112,19.0488772526015,NA,0.759533191731279,3.7899355698826,0.91257173516812,1.68444593914151,2.00781783855035,0.582517847699436,0.707718422017332,0.920311452070068,0.853977574552564,0.787794005930386,0.434461426797076,0.915442529342532,0.930765230272491,4.15593322480851,0.958916597778112,NA,0.652691887132304,0.824620097388096,0.958916597778111,0.877457504225874,0.958916597778108,0.958916597778111,1.58336755469992,2.11976059369839,0.563998369807679,0.840608038270483,0.845709598508133,0.876683519567576,0.869544260704728,0.782090901361621,0.928497824645842,0.368380060695,0.931360021436547,1.91489039079051,0.911372069632227,2.57734833212371
0.777496510209858,1.71174525991626,0.660802855534654,0.860058145080061,0.930814409598773,0.792654054263728,0.714046059283445,0.925102389254377,0.943131846714562,0.812710518440454,0.610443479878822,0.904281475065964,0.942369202576765,3.07806841631978,0.265770721187254,0.91078147414001,0.945071759573111,0.892305515321014,0.929878838864965,0.265061435858652,0.943808501175048,0.849478993592519,1.33984192396079,0.930342940552311,0.563586714746197,0.958916597778108,0.288825774913222,0.958916597778109,0.726814642766482,1.50339379053995,0.324850390645075,0.878017155170242,0.880674085456576,0.95891659777811,0.776961613728932,0.915003357800586,0.942828224231832,3.36720391370641,0.95891659777811,0.810086691961112,0.77713167253572,2.13825217253748,0.552517591326004,0.942323011230082,1.46918628258323,0.870005920060573,1.25400293170373,0.717869023779078,1.98659447765405,0.835743492778543,1.18366412220058,0.7229860665236,0.703254780452582,0.943180083869023,0.69272749816143,0.883503852056581,0.685809382622873,0.895302323019763,0.958916597778112,0.624914711614325,0.863650596424571,0.958916597778112,0.848600906215144,NA,0.759533191731279,0.810811077707071,0.91257173516812,0.511155483367744,0.474450360455269,0.153889395098547,0.707718422017332,0.920311452070068,0.853977574552564,0.787794005930386,0.434461426797076,0.915442529342532,0.930765230272491,0.673275327891601,0.958916597778112,NA,0.652691887132304,0.824620097388096,0.958916597778111,0.877457504225874,0.958916597778108,0.958916597778111,2.78023942060769,0.705002608502252,2.20526909292568,0.840608038270483,0.845709598508133,0.876683519567576,0.869544260704728,11.2405792485731,1.32772950614616,1.99886784034917,0.931360021436547,0.609284396645101,0.911372069632227,0.56585600014035
0.777496510209858,2.12683103016045,3.51024687723625,0.860058145080061,0.930814409598773,0.792654054263728,2.16975140721443,0.925102389254377,0.614205077900203,0.812710518440454,1.97329863478352,0.904281475065964,0.942369202576765,2.19652717278563,1.53958622606669,0.91078147414001,0.945071759573111,0.892305515321014,0.929878838864965,0.659710230923792,0.943808501175048,0.849478993592519,1.52741474386404,0.930342940552311,0.563586714746197,0.958916597778108,1.56002294436303,0.958916597778109,0.726814642766482,1.36886069563293,1.45868808248037,0.878017155170242,0.880674085456576,0.95891659777811,0.776961613728932,0.915003357800586,0.942828224231832,0.471736176284988,0.95891659777811,0.810086691961112,0.77713167253572,1.52034921069161,0.552517591326004,0.942323011230082,0.793211930110293,0.870005920060573,0.441491048230292,0.767773551812639,0.420818090993508,0.835743492778543,1.8040808301418,0.7229860665236,0.703254780452582,0.943180083869023,0.69272749816143,0.883503852056581,0.685809382622873,0.895302323019763,0.958916597778112,1.78671673214476,0.863650596424571,0.958916597778112,0.848600906215144,NA,0.759533191731279,0.810811077707071,0.91257173516812,1.8929078584449,1.77901032933203,1.2846548962665,5.05283978703415,0.920311452070068,0.853977574552564,0.787794005930386,0.434461426797076,0.915442529342532,0.930765230272491,0.673275327891601,0.958916597778112,NA,0.652691887132304,0.824620097388096,0.958916597778111,0.877457504225874,0.958916597778108,0.958916597778111,0.250047594670818,3.78721648902377,0.563998369807679,0.840608038270483,0.845709598508133,0.876683519567576,0.869544260704728,0.782090901361621,10.505915680423,0.41660661679807,0.931360021436547,0.609284396645101,0.911372069632227,2.0314946323746
0.777496510209858,2.33993058018497,0.660802855534654,0.860058145080061,0.930814409598773,0.792654054263728,1.18017424599601,0.925102389254377,3.63847521470456,0.812710518440454,0.610443479878822,0.904281475065964,0.942369202576765,1.87649126100444,1.33891454629057,0.91078147414001,0.945071759573111,0.892305515321014,0.929878838864965,0.89020085773892,0.943808501175048,0.849478993592519,0.687155785471664,0.930342940552311,2.00195284522964,0.958916597778108,1.65688024684155,0.958916597778109,6.18742723658081,1.05757767767558,0.970515763055632,0.878017155170242,0.880674085456576,0.95891659777811,0.776961613728932,0.915003357800586,0.942828224231832,0.471736176284988,0.95891659777811,0.810086691961112,0.77713167253572,1.19295445615476,0.552517591326004,0.942323011230082,1.12860466602457,0.870005920060573,0.441491048230292,1.56838689078081,0.420818090993508,0.835743492778543,1.81210047863572,0.7229860665236,0.703254780452582,0.943180083869023,0.69272749816143,0.883503852056581,0.685809382622873,0.895302323019763,0.958916597778112,4.1642681597428,0.863650596424571,0.958916597778112,0.848600906215144,NA,8.5423984878774,0.810811077707071,0.91257173516812,1.63292230829245,2.00193076124674,1.3656027393611,0.707718422017332,0.920311452070068,0.853977574552564,0.787794005930386,1.30450600785861,0.915442529342532,0.930765230272491,0.673275327891601,0.958916597778112,NA,2.0331798415634,0.824620097388096,0.958916597778111,0.877457504225874,0.958916597778108,0.958916597778111,1.72358656006338,0.705002608502252,0.563998369807679,0.840608038270483,0.845709598508133,0.876683519567576,0.869544260704728,0.782090901361621,1.67258884237237,0.641451555615393,0.931360021436547,0.609284396645101,0.911372069632227,3.94983320810612
